part_number;SKU;descricao;GALVANIZA?;tipo_de_material;custo
4IE0459007;;CAIXA DE PASSAGEM DE ALUMINIO 150 X 150 X 100 MM;;verificar;0
4IE0459008;;CAIXA DE PASSAGEM DE ALUMINIO 300 X 300 X 120 MM;;verificar;0
4IE0459010;;PLACA DE SINALIZACAO RISCO DE CHOQUE ELETRICO;;verificar;0
4IE0459014;;PLACA DE SINALIZACAO SAIDA;;verificar;0
4IE0459015;;PLACA DE SINALIZACAO DIREITA CNPJ;;verificar;0
4IE0459016;;PLACA DE SINALIZACAO ESQUERDO CNPJ;;verificar;0
4IE0459020;;FITA DUPLA FACE EXTRA FORTE ADESIVA TRANSPARENTE 12MM X 20 METROS;;verificar;0
4IE0459050;;CANTONEIRA REFOR 2 FUROS;;verificar;0
4IE0459150;;PLACA FOTOLUMINESCENTE (PERIGO 380V);;verificar;0
4IE0459356;;PLACA DE SINALIZACAO PERIGO;;verificar;0
4IE0469863;;BARRAEMNT PENTRE TRIFASICO 80A;;verificar;0
4IE0469968;;CONDUTOR 10,0MM² PVC 1 KV CLASSE 5 VERDE NBR 7288;;verificar;0
4IE0521497;;LUMINARIA 1200 LUMENS - IP65 - BLOCO AUTONOMA - 2 FAROIS;;verificar;0
4IE0566322;;TAMPA PARA CONDULETE DE 1/2 - SEM ROSCA DA DAISA COM FURO PARA TOMADA REDONDA;;verificar;0
4IE0696963;;CHAVE SELETORA 2 POSICOES 22MM COM CONTATO 1NA;;verificar;0
4IE1222369;;CONDUTOR 10,0MM² PVC 1 KV CLASSE 5 AZUL CLARO NBR 7288;;verificar;0
4IE1222389;;CONDUTOR 10,0MM² PVC 1 KV CLASSE 5 PRETO NBR 7288;;verificar;0
4IE1222390;;CONDUTOR 2,5MM² PVC 1 KV CLASSE 5 PRETO NBR 7288;;verificar;0
4IE1222441;;TOMADA REDONDA COM HASTE DE EMBUTIR 20A, 250V, 2P + T;;verificar;0
4IE1222478;;ELETRODUTO FLEXIVEL DE ACO COM COBERTURA EM MPVC (SEALTUBO) 1/2;;verificar;0
4IE1268856;;CONDULETE 1/2 TIPO C - SEM ROSCA DA DAISA SEM TAMPA;;verificar;0
4IE5474896;;TAMPA PARA CONDULETE DE 1/2 - SEM ROSCA DA DAISA COM FURO PARA TOMADA REDONDA;;verificar;0
4IE6985632;;CONECTOR BORNE SAK 2,5MM²;;verificar;0
4IE6985633;;TAMPAS BORNE SAK;;verificar;0
4IE6985634;;POSTES BORNES SAK;;verificar;0
4IE8665144;;ESCADA AMERICANA DUPLO ACESSO FIBRA DE VIDRO 8 DEGRAUS - 2,40M;;verificar;0
4IE8665147;;ESCADA EXTENSAO ALUMINIO DUPLA 06 GRAUS;;verificar;0
4IE8665478;;CURVA LONGA 90° ZINCADA 1. 1/4;;verificar;0
4IE8665584;;CANTONEIRA DE ALUMINIO ABAS IGUAIS 1.1/2 ESPESSURA 3/16 COMPRIMENTO 6MTS;;verificar;0
4ML1596387;;GARRAFA TÉRMICA INOX 4L;;verificar;0
4OU920001;;CILINDRO DE GAS;;verificar;0
4UC0569801;;ESQUADRO EM CORPO DE ACO 600X400MM;;verificar;0
5CE0300001;;BARRA CHATA 1,1/2 X 3/16 X 0086MM;;verificar;0
5MA0218010;;BOBINA DE ALUMINIO PARA CALHA;;verificar;0
5MA0501001;;CANTONEIRA L 3/4 X 1/8 X 6000MM;;verificar;0
5MA0501002;;CANTONEIRA L 1 X 1/8 X 6000MM;;verificar;0
5MA0501003;;CANTONEIRA L 1 X 3/16 X 6000MM;;verificar;0
5MA0501004;;CANTONEIRA L 1 X 1/4 X 6000MM;;verificar;0
5MA0501005;;CANTONEIRA L 1.1/4 X 3/16 X 6000MM;;verificar;0
5MA0501006;;CANTONEIRA L 1.1/4 X 1/4 X 6000MM;;verificar;0
5MA0501007;;CANTONEIRA L 1.1/2 X 3/16 X 6000MM;;verificar;0
5MA0501008;;CANTONEIRA L 1.1/2 X 1/4 X 6000MM;;verificar;0
5MA0501009;;CANTONEIRA L 1.1/2 X 5/16 X 6000MM;;verificar;0
5MA0501010;;CANTONEIRA L 1.3/4 X 3/16 X 6000MM;;verificar;0
5MA0501011;;CANTONEIRA L 1.3/4 X 1/4 X 6000MM;;verificar;0
5MA0501012;;CANTONEIRA L 1.3/4 X 5/16 X 6000MM;;verificar;0
5MA0501013;;CANTONEIRA L 2 X 3/16 X 6000MM;;verificar;0
5MA0501014;;CANTONEIRA L 2 X 1/4 X 6000MM;;verificar;0
5MA0501015;;CANTONEIRA L 2 X 5/16 X 6000MM;;verificar;0
5MA0501016;;CANTONEIRA L 2 X 3/8 X 6000MM;;verificar;0
5MA0501017;;CANTONEIRA L 2.1/2 X 3/16 X 6000MM;;verificar;0
5MA0501018;;CANTONEIRA L 2.1/2 X 1/4 X 6000MM;;verificar;0
5MA0501019;;CANTONEIRA L 2.1/2 X 5/16 X 6000MM;;verificar;0
5MA0501020;;CANTONEIRA L 2.1/2 X 3/8 X 6000MM;;verificar;0
5MA0501021;;CANTONEIRA L 2.1/2 X 1/2 X 6000MM;;verificar;0
5MA0501022;;CANTONEIRA L 3 X 3/16 X 6000MM;;verificar;0
5MA0501023;;CANTONEIRA L 3 X 1/4 X 6000MM;;verificar;0
5MA0501024;;CANTONEIRA L 3 X 5/16 X 6000MM;;verificar;0
5MA0501025;;CANTONEIRA L 3 X 3/8 X 6000MM;;verificar;0
5MA0501026;;CANTONEIRA L 3 X 1/2 X 6000MM;;verificar;0
5MA0501027;;CANTONEIRA L 4 X 1/4 X 6000MM;;verificar;0
5MA0501028;;CANTONEIRA L 4 X 5/16 X 6000MM;;verificar;0
5MA0501029;;CANTONEIRA L 4 X 3/8 X 6000MM;;verificar;0
5MA0501030;;CANTONEIRA L 4 X 1/2 X 6000MM;;verificar;0
5MA0501035;;INATIVO;;verificar;0
5MA0502001;;BARRA CHATA 1 X 3/16 X 6000MM;;verificar;0
5MA0502002;;BARRA CHATA 1.1/4 X 3/16 X 6000MM;;verificar;0
5MA0502003;;BARRA CHATA 1.1/4 X 1/4 X 6000MM;;verificar;0
5MA0502004;;BARRA CHATA 1.1/2 X 3/16 X 6000MM;;verificar;0
5MA0502005;;BARRA CHATA 1.1/2 X 1/4 X 6000MM;;verificar;0
5MA0502006;;BARRA CHATA 1.1/2 X 5/16 X 6000MM;;verificar;0
5MA0502007;;BARRA CHATA 1.1/2 X 3/8 X 6000MM;;verificar;0
5MA0502008;;BARRA CHATA 1.3/4 X 3/16 X 6000MM;;verificar;0
5MA0502009;;BARRA CHATA 1.3/4 X 1/4 X 6000MM;;verificar;0
5MA0502010;;BARRA CHATA 1.3/4 X 5/16 X 6000MM;;verificar;0
5MA0502011;;BARRA CHATA 1.3/4 X 3/8 X 6000MM;;verificar;0
5MA0502012;;BARRA CHATA 2 X 3/16 X 6000MM;;verificar;0
5MA0502013;;BARRA CHATA 2 X 1/4 X 6000MM;;verificar;0
5MA0502014;;BARRA CHATA 2 X 5/16 X 6000MM;;verificar;0
5MA0502015;;BARRA CHATA 2 X 3/8 X 6000MM;;verificar;0
5MA0502016;;BARRA CHATA 2.1/2 X 3/16 X 6000MM;;verificar;0
5MA0502017;;BARRA CHATA 2.1/2 X 1/4 X 6000MM;;verificar;0
5MA0502018;;BARRA CHATA 2.1/2 X 5/16 X 6000MM;;verificar;0
5MA0502019;;BARRA CHATA 2.1/2 X 3/8 X 6000MM;;verificar;0
5MA0502020;;BARRA CHATA 2.1/2 X 1/2 X 6000MM;;verificar;0
5MA0502021;;BARRA CHATA 3 X 3/16 X 6000MM;;verificar;0
5MA0502022;;BARRA CHATA 3 X 1/4 X 6000MM;;verificar;0
5MA0502023;;BARRA CHATA 3 X 5/16 X 6000MM;;verificar;0
5MA0502024;;BARRA CHATA 3 X 3/8 X 6000MM;;verificar;0
5MA0502025;;BARRA CHATA 3 X 1/2 X 6000MM;;verificar;0
5MA0502026;;BARRA CHATA 4 X 3/16 X 6000MM;;verificar;0
5MA0502027;;BARRA CHATA 4 X 1/4 X 6000MM;;verificar;0
5MA0502028;;BARRA CHATA 4 X 5/16 X 6000MM;;verificar;0
5MA0502029;;BARRA CHATA 4 X 3/8 X 6000MM;;verificar;0
5MA0502030;;BARRA CHATA 4 X 1/2 X 6000MM;;verificar;0
5MA05023491;;BARRA RETANG 6063 22.22X3,17MM;;verificar;0
5MA0503001;;TUBO REDONDO 1.1/4 X 2,25 X 6000MM;;verificar;0
5MA0503002;;TUBO REDONDO 1.1/2 X 2,25 X 6000MM;;verificar;0
5MA0503003;;TUBO REDONDO 1.3/4 X 2,00 X 6000MM;;verificar;0
5MA0503004;;TUBO REDONDO 1.3/4 X 2,25 X 6000MM;;verificar;0
5MA0503005;;TUBO REDONDO SCH 1.3/4 X 4,75 X 6000MM;;verificar;0
5MA0503006;;TUBO REDONDO 2 X 2,00 X 6000MM;;verificar;0
5MA0503007;;TUBO REDONDO 2 X 2,25 X 6000MM;;verificar;0
5MA0503008;;TUBO REDONDO 2.1/2 X 2,65 X 6000MM;;verificar;0
5MA0503009;;TUBO REDONDO 3 X 4,00 X 6000MM;;verificar;0
5MA0503010;;TUBO REDONDO 1.3/4 X 2,65 X 6000MM;;verificar;0
5MA0503011;;TUBO REDONDO 2 x 1,5 x 5329MM;;verificar;0
5MA0503012;;TUBO REDONDO 2 x 1,5 x 6600MM;;verificar;0
5MA0503013;;TUBO REDONDO 1.1/2 X 1,5 X 6000MM;;verificar;0
5MA0503014;;TUBO REDONDO 3/4  X 2,00 X 6000MM;;verificar;0
5MA0504001;;TUBO QUADRADO 20 X 20 X 2,00 X 5000MM;;verificar;0
5MA0504002;;TUBO QUADRADO 20 X 20 X 2,00 X 6000MM;;verificar;0
5MA0504003;;TUBO QUADRADO 20 X 20 X 2,25 X 6000MM;;verificar;0
5MA0504004;;TUBO QUADRADO 20 X 20 X 2,65 X 6000MM;;verificar;0
5MA0504005;;TUBO QUADRADO 25 X 25 X 2,00 X 6000MM;;verificar;0
5MA0504006;;TUBO QUADRADO 30 X 30 X 3,00 X 6000MM;;verificar;0
5MA0504007;;TUBO QUADRADO 40 X 40 X 2,00 X 6000MM;;verificar;0
5MA0504008;;TUBO QUADRADO 40 X 40 X 2,25 X 6000MM;;verificar;0
5MA0504009;;TUBO QUADRADO 40 X 40 X 2,65 X 6000MM;;verificar;0
5MA0504010;;TUBO QUADRADO 40 X 40 X 3,00 X 6000MM;;verificar;0
5MA0504011;;TUBO QUADRADO 50 X 50 X 2,00 X 6000MM;;verificar;0
5MA0504012;;TUBO QUADRADO 50 X 50 X 2,00 X 4874MM;;verificar;0
5MA0504013;;TUBO QUADRADO 50 X 50 X 2,25 X 6000MM;;verificar;0
5MA0504014;;TUBO QUADRADO 50 X 50 X 2,65 X 6000MM;;verificar;0
5MA0504015;;TUBO QUADRADO 50 X 50 X 3,00 X 6000MM;;verificar;0
5MA0504016;;TUBO QUADRADO 60 X 60 X 2,00 X 6000MM;;verificar;0
5MA0504017;;TUBO QUADRADO 60 X 60 X 2,00 X 2500MM;;verificar;0
5MA0504018;;TUBO QUADRADO 60 X 60 X 2,00 X 4898MM;;verificar;0
5MA0504019;;TUBO QUADRADO 60 X 60 X 2,00 X 4990MM;;verificar;0
5MA0504020;;TUBO QUADRADO 60 X 60 X 2,00 X 5300MM;;verificar;0
5MA0504021;;TUBO QUADRADO 60 X 60 X 2,25 X 6000MM;;verificar;0
5MA0504022;;TUBO QUADRADO 60 X 60 X 2,65 X 6000MM;;verificar;0
5MA0504023;;TUBO QUADRADO 60 X 60 X 3,00 X 6000MM;;verificar;0
5MA0504024;;TUBO QUADRADO 70 X 70 X 2,00 X 6000MM;;verificar;0
5MA0504025;;TUBO QUADRADO 80 X 80 X 2,00 X 6000MM;;verificar;0
5MA0504026;;TUBO QUADRADO 80 X 80 X 2,00 X 5833MM;;verificar;0
5MA0504027;;TUBO QUADRADO 80 X 80 X 2,00 X 5310MM;;verificar;0
5MA0504028;;TUBO QUADRADO 80 X 80 X 2,00 X 5228MM;;verificar;0
5MA0504029;;TUBO QUADRADO 80 X 80 X 2,00 X 5182MM;;verificar;0
5MA0504030;;TUBO QUADRADO 80 X 80 X 2,00 X 5109MM;;verificar;0
5MA0504031;;TUBO QUADRADO 80 X 80 X 2,00 X 4901MM;;verificar;0
5MA0504032;;TUBO QUADRADO 80 X 80 X 2,00 X 4895MM;;verificar;0
5MA0504033;;TUBO QUADRADO 80 X 80 X 2,00 X 4680MM;;verificar;0
5MA0504034;;TUBO QUADRADO 80 X 80 X 2,00 X 3881MM;;verificar;0
5MA0504035;;TUBO QUADRADO 80 X 80 X 2,00 X 3869MM;;verificar;0
5MA0504036;;TUBO QUADRADO 80 X 80 X 2,00 X 3710MM;;verificar;0
5MA0504037;;TUBO QUADRADO 80 X 80 X 2,00 X 3509MM;;verificar;0
5MA0504038;;TUBO QUADRADO 80 X 80 X 2,00 X 2110MM;;verificar;0
5MA0504039;;TUBO QUADRADO 80 X 80 X 3,00 X 6000MM;;verificar;0
5MA0504040;;TUBO QUADRADO 80 X 80 X 3,00 X 5813MM;;verificar;0
5MA0504041;;TUBO QUADRADO 80 X 80 X 3,00 X 5222MM;;verificar;0
5MA0504042;;TUBO QUADRADO 80 X 80 X 3,00 X 5000MM;;verificar;0
5MA0504043;;TUBO QUADRADO 80 X 80 X 3,75 X 6000MM;;verificar;0
5MA0504044;;TUBO QUADRADO 90 X 90 X 3,00 X 5000MM;;verificar;0
5MA0504045;;TUBO QUADRADO 90 X 90 X 3,00 X 6000MM;;verificar;0
5MA0504046;;TUBO QUADRADO 90 X 90 X 3,75 X 6000MM;;verificar;0
5MA0504047;;TUBO QUADRADO 100 X 100 X 3,00 X 5000MM;;verificar;0
5MA0504048;;TUBO QUADRADO 100 X 100 X 3,00 X 6000MM;;verificar;0
5MA0504049;;TUBO QUADRADO 100 X 100 X 3,75 X 6000MM;;verificar;0
5MA0504050;;TUBO QUADRADO 80 X 80 X 2,25 X 6000MM;;verificar;0
5MA0504051;;TUBO QUADRADO 80 X 80 X 3,00 x 4800MM;;verificar;0
5MA0504052;;TUBO QUADRADO 70 X 70 X 1,5 X 6000MM;;verificar;0
5MA0504053;;TUBO QUADRADO 80 X 80 X 4,25 X 5000MM;;verificar;0
5MA0504054;;TUBO QUADRADO 80 X 80 X 2,00 X 7857MM;;verificar;0
5MA0504100;;TUBO QUADRADO 80 X 80 X 3,00 X 7813MM;;verificar;0
5MA0505001;;TUBO RETANGULAR 20 X 30 X 2,00 X 6000MM;;verificar;0
5MA0505002;;TUBO RETANGULAR 20 X 40 X 2,00 X 6000MM;;verificar;0
5MA0505003;;TUBO RETANGULAR 20 X 40 X 3,00 X 6000MM;;verificar;0
5MA0505004;;TUBO RETANGULAR 30 X 50 X 2,25 X 6000MM;;verificar;0
5MA0505005;;TUBO RETANGULAR 30 X 50 X 2,65 X 4976MM;;verificar;0
5MA0505006;;TUBO RETANGULAR 30 X 50 X 2,65 X 4894MM;;verificar;0
5MA0505007;;TUBO RETANGULAR 30 X 50 X 2,65 X 6000MM;;verificar;0
5MA0505008;;TUBO RETANGULAR 40 X 60 X 2,25 X 5000MM;;verificar;0
5MA0505009;;TUBO RETANGULAR 40 X 60 X 2,25 X 6000MM;;verificar;0
5MA0505010;;TUBO RETANGULAR 40 X 60 X 2,65 X 5000MM;;verificar;0
5MA0505011;;TUBO RETANGULAR 40 X 60 X 2,65 X 6000MM;;verificar;0
5MA0505012;;TUBO RETANGULAR 40 X 80 X 2,25 X 5000MM;;verificar;0
5MA0505013;;TUBO RETANGULAR 40 X 80 X 2,00 X 6000MM;;verificar;0
5MA0505014;;TUBO RETANGULAR 40 X 80 X 2,65 X 5000MM;;verificar;0
5MA0505015;;TUBO RETANGULAR 40 X 80 X 2,65 X 6000MM;;verificar;0
5MA0505016;;TUBO RETANGULAR 40 X 80 X 3,00 X 6000MM;;verificar;0
5MA0505017;;TUBO RETANGULAR 40 X 80 X 3,75 X 6000MM;;verificar;0
5MA0505018;;TUBO RETANGULAR 30 X 50 X 3,00 X 4976MM;;verificar;0
5MA0505019;;TUBO RETANGULAR 30 X 50 X 3,00 X 4891MM;;verificar;0
5MA0506001;;TUBO SCH 40 - 3/4 - 26,67 X 2,87 X 6000MM;;verificar;0
5MA0506002;;TUBO SCH 80 - 1 - 33,34 X 4,55 X 6000MM;;verificar;0
5MA0507001;;BARRA REDONDA D1/4 X 6000MM;;verificar;0
5MA0507002;;BARRA REDONDA D3/8 X 6000MM;;verificar;0
5MA0507003;;BARRA REDONDA D1/2 X 6000MM;;verificar;0
5MA0507004;;BARRA REDONDA D3/4 X 6000MM;;verificar;0
5MA0507005;;BARRA REDONDA D7/8 X 6000MM;;verificar;0
5MA0507006;;BARRA REDONDA D1 X 6000MM;;verificar;0
5MA0507007;;BARRA REDONDA D1.1/4 X 6000MM;;verificar;0
5MA0507008;;BARRA REDONDA D. 5/16 X 6000MM;;verificar;0
5MA0508001;;CHAPA ACO 9,53 X 1500 X 3000MM;;verificar;0
5MA0508002;;CHAPA ACO 9,53 X 1200 X 3000MM;;verificar;0
5MA0508003;;CHAPA ACO 12,7 X 1200 X 2300MM;;verificar;0
5MA0508004;;CHAPA ACO 12,7 X 1500 X 3000MM;;verificar;0
5MA0508005;;CHAPA ACO 4,76 X 1500 X 3000MM;;verificar;0
5MA0508006;;CHAPA ACO 3,18 X 1500 X 3000MM;;verificar;0
5MA0508007;;CHAPA ACO 3,18 X 1200 X 3000MM;;verificar;0
5MA0508008;;CHAPA ACO 12,7 X 1200 X 3000MM;;verificar;0
5MA0508009;;CHAPA ACO 1/8 X 1200X2000MM;;verificar;0
5MA0508010;;CHAPA ACO GALVANIZADA 0,5MM 1000X2200MM;;verificar;0
5MA0508011;;CHAPA ACO XADREZ 1200X3000X4,75MM;;verificar;0
5MA0508012;;CHAPA ACO 1/8 1200X3000MM;;verificar;0
5MA0508013;;CHAPA ACO ZINCADA 1,95MM DE 1200X2000MM;;verificar;0
5MA0508015;;CHAPA ACO 1/8 1200X3000MM;;verificar;0
5MA0509001;;VERGALHAO D25 X 2000MM;;verificar;0
5MA0509002;;VERGALHAO D19 X 2000MM;;verificar;0
5MA0510001;;PERFIL U ENRIJ. 100X40X17X2,65X6000MM;;verificar;0
5MA0510002;;BARRA QUADRADA 5/16;;verificar;0
5MA0510003;;BARRA QUADRADA 1/4;;verificar;0
5MA0510004;;PERFIL U ENRIJ. 100X40X17X2,65X5000MM;;verificar;0
5ML0551001;;FLEXLIGHT CLASS 782 - BRANCA/BRANCA S2 8100 LA2,50;;verificar;0
5ML0551002;;FLEXLIGHT CLASS 782 - CINZA/CINZA S2 50815 LA2,50;;verificar;0
5ML0551003;;SUPERCOOVER TC G320 1BR/BR 1400MM;;verificar;0
5ML0551004;;SANNET CS LARG 1.40 CINZA 800;;verificar;0
5ML0551005;;BRATEC 649 BRANCO/BRANCO 2,50;;verificar;0
5ML0551006;;BRATEC 750 BRANCO/BRANCO 5,00;;verificar;0
5ML0551007;;BRATEC 799 CINZA/CINZA 5,00;;verificar;0
5ML0551008;;BRATEC 649 BRANCO/BRANCO 5,0;;verificar;0
5ML0551009;;SUPERCOOVER G320 IBR/BO/BR 1420MM;;verificar;0
5ML0551010;;BRATEC 799 BRANCO/BRANCO 5,00;;verificar;0
5ML0551011;;BRATEC 799 CINZA/CINZA 2,5;;verificar;0
5ML0551012;;BRATEC 799 CINZA/BRANCO LG 2,50;;verificar;0
5ML0551013;;BRATEC 749 BRANCO/BRANCO LG 5,00;;verificar;0
5ML0551014;;BRATEC 749 BRANCO/BRANCO LG 2,5;;verificar;0
5ML0551015;;LONA TENT 750 CINZA/CINZA BO 2,56LG;;verificar;0
5ML0551020;;LONA 12X12 CINZA B.O TECIDO PANAMA 100X1000 900GR COM 2,5 MTS;;verificar;0
5ML0551021;;LONA 12X12 BRANCO B.O TECIDO PANAMA 100X1000 950GR COM 2,5 MTS;;verificar;0
5ML0552001;;FITA PES CADARCO 50MM PRETA;;verificar;0
5ML0553001;;ILHOS ZERO 222 COMPLETO NIQUEL;;verificar;0
5ML0555001;;KEDDER 14CM;;verificar;0
5ML0556001;;MEIA ARGOLA 50MM C/ SOLDA;;verificar;0
5ML0557001;;VELCRO 50MM PRETO MACHO + FEMEA;;verificar;0
5ML0558001;;BAGUETE DE PVC 10MM;;verificar;0
5ML551012;;SUPER CRISTAL I 0.60MM;;verificar;0
5ML551013;;SUPER CRISTAL I 0.50MM;;verificar;0
6IM9118001;;GPS - GUIA PREVIDENCIA SOCIAL;;verificar;0
6IM9118002;;DARF - DOCUMENTO DE ARRECADAÇÃO DE TRIBUTOS FEDERAIS;;verificar;0
6IM9118003;;FERIAS;;verificar;0
6IM9118004;;RESCISÃO DE CONTRATO/ INDENIZAÇÃO TRABALHISTA;;verificar;0
6IM9118005;;GUIA DE RECOLHIMENTO - GFD;;verificar;0
6IM9118006;;DARF FERIAS - DOCUMENTO DE ARRECADAÇÃO DE TRIBUTOS FEDERAIS;;verificar;0
6IM9118007;;REEMBOLSO FUNCIONÁRIOS;;verificar;0
6IM9118008;;GUIA DE RECOLHIMENTO FGTS;;verificar;0
6IM9118009;;RESCISAO TRABALHISTA;;verificar;0
6IM9118010;;GUIA DE RECOLHIMENTO FGTS ANTIGO;;verificar;0
6IM9118013;;DARE - Documento de Arrecadação de Receitas Estaduais;;verificar;0
6IM9118015;;RECARGA DE CELULAR FUNCIONARIOS;;verificar;0
7SV9010001;;EMPRESTIMOS DE TERCEIROS;;verificar;0
7SV9010002;;JUROS E ENCARGOS DE TERCEIROS;;verificar;0
7SV9010003;;JUROS E ENCARGOS DE OPERAÇÕES DE TROCA;;verificar;0
7SV9010004;;EMPRESTIMO FUNDO;;verificar;0
7SV9010005;;EMPRESTIMO BANCOS;;verificar;0
8IM9118001;;PEP Nº 50043748-6 ICMS;;verificar;0
8IM9118002;;PARCELAMENTO PGFN - 6.974.117 (RECONLOG);;verificar;0
8IM9118003;;PARCELAMENTO PGFN - 7.269.955 (RECON ESTRUTURAS);;verificar;0
8IM9118004;;PARCELAMENTO - 1184161 - ISS;;verificar;0
9AT9004001;;PARAFUSADEIRA DEWALT 20V MAX 5 A 30NM;;verificar;0
9AT9004002;;ESMERILHADEIRA 4 1/2;;verificar;0
9AT9004003;;MOTOR HERCULES MOD. 112M 7,5CV 4 POLOS 4 TENSÕES;;verificar;0
9AT9004004;;PLASMA C/MESA DE CORTE E FONTE HYPERTERM EASYMAK+CNC;;verificar;0
9AT9004010;;CARVAO ESMERILHADEIRA;;verificar;0
9AT9004050;;PARAFUSADEIRA E FURADEIRA DE IMPACTO 1/2 - 20V C/BOLSA E 2 BAT;;verificar;0
9AT9004052;;ESMERILHADEIRA ANGULAR - EIXO M14-9;;verificar;0
9AT900500;;AR CONDICIONADO JANELA 10.000BTUS SPRINGER MIDEA 220V;;verificar;0
9AT9005001;;NOTEBOOK ACER ASPIRE 5 INTEL CORE I5;;verificar;0
9AT9005002;;NOTEBOOK MACBOOK AIR 15 POL. CHIP M2;;verificar;0
9AT9005003;;RELOGIO PONTO IDCLASS 671-LEITOR BIOMETRICO;;verificar;0
9AT9005004;;CONTROLADOR DE PONTO IDFACE WEB C/N-LEITOR FACIAL 3.000 FACES;;verificar;0
9AT9009001;;SERRA FITA HORIZONTAL FMG-500HM FRANHO;;verificar;0
9AT9009002;;FURADEIRA COLUNA KM-30/MF KONE;;verificar;0
9AT9009003;;EXAUSTOR AXIAL 800 MM, HÉLICE PP, 310 M^3/MIN, 15 MMCA, 1100 RPM, 1 1/2 CV, 220/380 V;;verificar;0
9AT9009004;;TERMOMETRO MEGABRAS EM4058;;verificar;0
9AT9009005;;ALICATE TERROMETRO DIGITAL MEGABRAS EM5254;;verificar;0
9AT9009006;;OHMIMETRO MEGABRAS MPK2000E;;verificar;0
9AT9009007;;CORTADOR DE PAREDE 3000W 220V VONDER;;verificar;0
9AT9009008;;OCTANORM PLACA MADEIRA CJ COMPLETO;;verificar;0
9AT9009009;;PORTA CORTA FOGO P-90 BRANCA COM BATENTE;;verificar;0
9AT9009010;;APARELHO CELULAR;;verificar;0
9AT9009011;;CAIXA DE SOM JBL PARTY BOX 100 BLUEROOTH;;verificar;0
9AT9009012;;SOFTWARE;;verificar;0
9AT9009013;;TERMINAL PARA PAINEL TRANSFORMADOR PADRAO PTA08GTST1AA;;verificar;0
9AT9009014;;TERMINAL PARA PAINEL TRANSFORMADOR PADRAO - PTN91UE1AA;;verificar;0
9AT9009015;;CABEÇOTE SOLDA ESAB LHN 240I PLUS;;verificar;0
9AT9009016;;PAINEL RIPADO;;verificar;0
9AT9009020;;TELEVISAO;;verificar;0
9AT9009021;;INVERSORA DURAMAX 285;;verificar;0
9AT9009022;;CARRINHO DE KIT DE FITA PET;;verificar;0
9AT9009023;;ESTICADOR DE FITA PET;;verificar;0
9AT9009024;;SELADOR DE FITA PET;;verificar;0
9AT9009025;;MARTELO PERFURADOR ROMPEDOR SDS MAX-220/230V;;verificar;0
9AT9009026;;MOTOR SERVO IHSS60-36-30-31 3NM JMC;;verificar;0
9AT9009027;;VENTILADOR 65CM COLUNA 220V;;verificar;0
9AT9009028;;VENTILADOR OSCIL PAREDE 60CM;;verificar;0
9AT9009030;;ROUPEIRO DE ACO C/ 08 PORTAS - 1.98X1.23X0.40;;verificar;0
9AT9009050;;MAQUINA DE LAVAR ROUPAS 10KG;;verificar;0
9AT9009051;;LAVADORA ALTA PRESSAO PROFISSIONAL;;verificar;0
9AT9009052;;GERADOR A GASOLINA BI VOLT TOYAMA 0001-06;;verificar;0
9AT9009053;;CATRACA TORNIQUETE V8 INOS;;verificar;0
9AT9012001;;BALANCA ELETRONICA 300KG;;verificar;0
9AT9012002;;BALANCA CR CL 30 CAPACIDADE 30KG/10G;;verificar;0
9IF9006001;;ARAME MIG 1MM KK BME-C4;;verificar;0
9IF9006002;;MISTURA GAS SOLDA 20% ARGONIO;;verificar;0
9IF9006003;;SERRA FITA 27X0,90X8-12 4,08MT;;verificar;0
9IF9006004;;SERRA FITA 41X1,30X5-8 5,80MT;;verificar;0
9IF9006005;;ELETRODO PMX 65/85 - 220842;;verificar;0
9IF9006006;;BICO DE CORTE 105A - 220990;;verificar;0
9IF9006007;;DISTRIBUIDOR 105A - 220994;;verificar;0
9IF9006008;;BOCAL MECANIZADO DURAMAX 85A-105A;;verificar;0
9IF9006009;;PASTA ANTI RESPINGO 350GR;;verificar;0
9IF9006010;;GAS PARA EMPILHADEIRA P.20;;verificar;0
9IF9006011;;GAS ARGONIO Á GRANEL;;verificar;0
9IF9006012;;GAS CO2 Á GRANEL;;verificar;0
9IF9006013;;GAS GLP Á GRANEL;;verificar;0
9IF9006014;;DISCO DE CORTE 508 X 4.8 X 25.4MM;;verificar;0
9IF9006015;;DISCO DE CORTE 230 X 1.9 X 22.2MM;;verificar;0
9IF9006016;;inativo CAPA OHIMICO PMX 65/85 - 220953 - COD004.7167 - CEMP 0030014;;verificar;0
9IF9006017;;DISCO DE DESBASTE 7¨ 180 X 6 X 22,3MM;;verificar;0
9IF9006018;;DISCO FLAP 7¨ 18 X 22 ,23MM;;verificar;0
9IF9006019;;GALVALUM 3,60;;verificar;0
9IF9006020;;BOCAL MECANIZADO 105A - 220993 - COD004.5032 - CEMP0029755;;verificar;0
9IF9006021;;FACILITADOR DE APLICACOES 500ML;;verificar;0
9IF9006022;;"Resistência em tubo de AÇO INOX AISI 304 Ø8,5mm com Niple 5/8""x10mm";;verificar;0
9IF9006023;;ELETRODO 6013 DE 2,5MM;;verificar;0
9IF9006024;;GUIA ESPIRAL 1,00 X 3,5 M (P/ TOCHA MIG);;verificar;0
9IF9006025;;SERRA FITA 41 X 5/8D X 5,20MT;;verificar;0
